2017-06-14 14:09:25,567 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /contract/src/test/java
2017-06-14 14:09:25,614 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /controller/src/main/java
2017-06-14 14:09:25,619 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /controller/src/test/java
2017-06-14 14:09:25,658 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /view/src/main/java
2017-06-14 14:09:25,663 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /view/src/test/java
2017-06-14 14:09:25,703 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /model/src/main/java
2017-06-14 14:09:25,704 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /model/src/test/java
2017-06-14 14:09:25,748 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /main/src/main/java
2017-06-14 14:09:25,748 [Worker-0] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /main/src/test/java
2017-06-14 14:09:25,786 [Worker-0] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 6 project(s) in 2 sec
2017-06-14 14:09:26,189 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:09:26,193 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\contract\src\main\resources
2017-06-14 14:09:26,199 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:09:26,203 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\contract\src\test\resources
2017-06-14 14:09:26,459 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:09:26,463 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\controller\src\main\resources
2017-06-14 14:09:26,464 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:09:26,469 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\controller\src\test\resources
2017-06-14 14:09:26,590 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:09:26,596 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\model\src\main\resources
2017-06-14 14:09:26,601 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:09:26,610 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\model\src\test\resources
2017-06-14 14:09:26,693 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:09:26,699 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\view\src\main\resources
2017-06-14 14:09:26,700 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:09:26,704 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\view\src\test\resources
2017-06-14 14:09:26,788 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:09:26,791 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\main\src\main\resources
